Kind	Id	Commanders	Scenarios	ProfileUsageCount	LocalTag	LocalSource	Completeness	ManualFallback	ManualFactory	DirectReferenceCount	IssueRows	MissingRows	ExternalRows
requirement	HaveMedivacPlatformGlobal	Tychus	panel_cost_smoke	3	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveMengskVeterancyMarauderMengskGELevel2	Mengsk	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveMengskVeterancySiegeTankMengskGELevel2	Mengsk	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveMengskVeterancyVikingMengskGELevel3	Mengsk	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveMengskVeterancyVikingMengskLevel4	Mengsk	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveMiragePhaseArmor	Karax	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveMPAdrenalGlands	Kerrigan,Zagara	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveMPMetabolicBoost	Kerrigan,Zagara	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveNovaCombatSuit	Nova	panel_cost_smoke	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveNovaCommander	Nova	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveNovaConcussiveShells	Nova	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveNovaUnitLockdown	Nova	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveOracleStasisWardUpgrade	Vorazun	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveOrganicCarapace	Abathur	unit_or_evolution_dynamic	3	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveOverlordStetmannSpeed	Stetmann	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HavePhoenixRangeUpgrade	Artanis	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HavePneumatizedCarapaceStukov	Stukov	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HavePropagandaBlastMengsk	Mengsk	unit_or_evolution_dynamic	5	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveResearchDoubleGravitonBeamPassive	Artanis	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveScienceVesselFreeRepair	Swann	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveScourgeGasCostReduction	Zagara	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveScourgeSplashDamage	Zagara	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveShadowOpsandNovaStealthSuit	Nova	panel_cost_smoke	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveShieldWall	Raynor	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveSILiberatorAoeAttack	Stukov	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveSILiberatorInfestedBees	Stukov	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveSIMarineTrooperRange	Stukov	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveSingularityCharge	Artanis	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveSIPlaguedMunitions	Stukov	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveSOAMapWideChrono	Karax	panel_cost_smoke	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveSOAOrbitalStrike	Artanis,Karax	panel_cost_smoke	6			external-official-reference-node	no		0	1	0	1
requirement	HaveSOAPylonPower	Artanis	panel_cost_smoke	3			external-official-reference-node	no		0	1	0	1
requirement	HaveSOAStrafeAttack	Artanis	panel_cost_smoke	2			external-official-reference-node	no		0	1	0	1
requirement	HaveSOASuperShield	Artanis	panel_cost_smoke	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveSOATimeFreeze	Vorazun	panel_cost_smoke	4			external-official-reference-node	no		0	1	0	1
requirement	HaveStukovInfestedBansheeInfestedLife	Stukov	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveStukovInfestedCivilianSpawnBroodlingOnDeath	Stukov	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveStukovInfestedInfestedCivilianLeapAttack	Stukov	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveSuperScience	Nova	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveSupplicantShieldArmor	Alarak	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveSwannCommander	Swann	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveSwannCommanderImmortalityProtocol	Swann	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveThorMengskArmorAura	Mengsk	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusACBandofBrothers	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusACImplosionGrenades	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusACPiercingRounds	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusACRageGrenades	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusFirebatBlueFlameOil	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusFirebatIncendiaryPetroleum	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusFirebatPremiumPetroleum	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusFirebatShield	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusGhostConcentrationHelmet	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusGhostConfusingDomination	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusGhostDominateBuff	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusGhostPsychicSnare	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusHercCrit	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusHercGrappleImpacts	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusHercRage	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusMarauderAttackSplash	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusMarauderHealingWardBuffUpgrade	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusMarauderHealingWardSpeedBuffUpgrade	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusMedicAdvancedHealingSpray	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusMedicDoubleBeam	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusMedicSuperHealing	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusReaperBombCharges	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusReaperBombDamage	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusReaperBombStun	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusReaperSuperCloak	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusSpectreBrillianceAura	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusSpectreExtendedPulseGun	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusSpectreSuperUltrasonicPulse	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusSpectreVisionSuit	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusWarhoundDeathExplosionUpgrade	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusWarhoundFearUpgrade	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveTychusWarhoundTurretUpgrade	Tychus	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveUltraliskAnabolicSynthesis	Kerrigan	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	manual-requirement-stub	yes	requirementStub	0	0	0	0
requirement	HaveUltraliskChitnousPlating	Kerrigan	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	manual-requirement-stub	yes	requirementStub	0	0	0	0
requirement	HaveUltraliskStetmannArmor	Stetmann	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveVanguardArmoredDamage	Alarak	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveVikingMengskCheatDeathCooldown	Mengsk	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveVikingMengskSpeed	Mengsk	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveViperAbductImprovedStun	Abathur	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveViperImprovedCastRange	Abathur	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveWraithImprovedBurstLaser	Swann	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveZeratulArtifactTier1AndCyberCore	Zeratul	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveZeratulArtifactTier1AndRoboticsBay	Zeratul	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveZeratulArtifactTier2AndCyberCore	Zeratul	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveZeratulArtifactTier2AndRoboticsBay	Zeratul	unit_or_evolution_dynamic	3	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveZeratulArtifactTier3AndCyberCore	Zeratul	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveZeratulArtifactTier3AndRoboticsBay	Zeratul	unit_or_evolution_dynamic	3	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveZeratulArtifactUpgradeTier0A	Zeratul	panel_cost_smoke	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveZeratulArtifactUpgradeTier0B	Zeratul	panel_cost_smoke	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveZeratulArtifactUpgradeTier0C	Zeratul	panel_cost_smoke	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveZeratulArtifactUpgradeTier1A	Zeratul	panel_cost_smoke	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveZeratulArtifactUpgradeTier1B	Zeratul	panel_cost_smoke	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveZeratulArtifactUpgradeTier1C	Zeratul	panel_cost_smoke	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveZeratulArtifactUpgradeTier3A	Zeratul	panel_cost_smoke	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveZeratulArtifactUpgradeTier3B	Zeratul	panel_cost_smoke	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveZeratulLegionUnits	Zeratul	panel_cost_smoke	3	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveZerglingArmorShred	Kerrigan,Zagara	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveZerglingStetmannAttackSpeed	Stetmann	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveZerglingStetmannHardenedShield	Stetmann	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveZerglingStetmannMovementSpeed	Stetmann	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HornerHanLevel02	Horner	panel_cost_smoke	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HornerHanLevel05	Horner	panel_cost_smoke	4	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HornerHanLevel10	Horner	panel_cost_smoke	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	KaraxLevel04	Karax	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	KaraxLevel09	Karax	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
